Date,Sessions,PageViews,UniqueVisitors,BounceRate,AvgSessionDuration,Device,Source
2024-10-20,28,96,20,0.412,231,Desktop,Email
2024-10-20,299,965,229,0.732,108,Mobile,Organic
2024-10-20,213,689,163,0.732,108,Mobile,Paid
2024-10-20,171,551,131,0.732,108,Mobile,Direct
2024-10-20,128,413,98,0.732,108,Mobile,Social
2024-10-20,42,137,32,0.732,108,Mobile,Email
2024-10-20,59,171,50,0.54,142,Tablet,Organic
2024-10-20,42,122,36,0.54,142,Tablet,Paid
2024-10-20,34,98,29,0.54,142,Tablet,Direct
2024-10-20,25,73,21,0.54,142,Tablet,Social
2024-10-20,8,24,7,0.54,142,Tablet,Email
2024-10-21,124,386,88,0.474,261,Desktop,Organic
2024-10-21,89,275,63,0.474,261,Desktop,Paid
2024-10-21,71,220,50,0.474,261,Desktop,Direct
2024-10-21,53,165,38,0.474,261,Desktop,Social
2024-10-21,17,55,12,0.474,261,Desktop,Email
2024-10-21,177,530,158,0.673,121,Mobile,Organic
2024-10-21,126,378,113,0.673,121,Mobile,Paid
2024-10-21,101,303,90,0.673,121,Mobile,Direct
2024-10-21,75,227,67,0.673,121,Mobile,Social
2024-10-21,25,75,22,0.673,121,Mobile,Email
2024-10-21,35,127,28,0.539,193,Tablet,Organic
2024-10-21,25,91,20,0.539,193,Tablet,Paid
2024-10-21,20,72,16,0.539,193,Tablet,Direct
2024-10-21,15,54,12,0.539,193,Tablet,Social
2024-10-21,5,18,4,0.539,193,Tablet,Email
2024-10-22,175,653,154,0.405,290,Desktop,Organic
2024-10-22,125,467,110,0.405,290,Desktop,Paid
2024-10-22,100,373,88,0.405,290,Desktop,Direct
2024-10-22,75,280,66,0.405,290,Desktop,Social
2024-10-22,25,93,22,0.405,290,Desktop,Email
2024-10-22,276,1215,202,0.667,148,Mobile,Organic
2024-10-22,197,868,144,0.667,148,Mobile,Paid
2024-10-22,157,694,115,0.667,148,Mobile,Direct
2024-10-22,118,521,86,0.667,148,Mobile,Social
2024-10-22,39,173,28,0.667,148,Mobile,Email
2024-10-22,52,175,37,0.612,213,Tablet,Organic
2024-10-22,37,125,26,0.612,213,Tablet,Paid
2024-10-22,29,100,21,0.612,213,Tablet,Direct
2024-10-22,22,75,16,0.612,213,Tablet,Social
2024-10-22,7,25,5,0.612,213,Tablet,Email
2024-10-23,165,550,147,0.496,211,Desktop,Organic
2024-10-23,118,393,105,0.496,211,Desktop,Paid
2024-10-23,94,314,84,0.496,211,Desktop,Direct
2024-10-23,71,235,63,0.496,211,Desktop,Social
2024-10-23,23,78,21,0.496,211,Desktop,Email
2024-10-23,276,886,202,0.73,139,Mobile,Organic
2024-10-23,197,633,144,0.73,139,Mobile,Paid
2024-10-23,157,506,115,0.73,139,Mobile,Direct
2024-10-23,118,379,86,0.73,139,Mobile,Social
2024-10-23,39,126,28,0.73,139,Mobile,Email
2024-10-23,53,140,44,0.58,239,Tablet,Organic
2024-10-23,38,100,31,0.58,239,Tablet,Paid
2024-10-23,30,80,25,0.58,239,Tablet,Direct
2024-10-23,22,60,19,0.58,239,Tablet,Social
2024-10-23,7,20,6,0.58,239,Tablet,Email
2024-10-24,187,830,152,0.431,236,Desktop,Organic
2024-10-24,134,593,109,0.431,236,Desktop,Paid
2024-10-24,107,474,87,0.431,236,Desktop,Direct
2024-10-24,80,356,65,0.431,236,Desktop,Social
2024-10-24,26,118,21,0.431,236,Desktop,Email
2024-10-24,242,889,212,0.653,100,Mobile,Organic
2024-10-24,173,635,152,0.653,100,Mobile,Paid
2024-10-24,138,508,121,0.653,100,Mobile,Direct
2024-10-24,104,381,91,0.653,100,Mobile,Social
2024-10-24,34,127,30,0.653,100,Mobile,Email
2024-10-24,45,143,34,0.617,150,Tablet,Organic
2024-10-24,32,102,24,0.617,150,Tablet,Paid
2024-10-24,25,82,19,0.617,150,Tablet,Direct
2024-10-24,19,61,14,0.617,150,Tablet,Social
2024-10-24,6,20,4,0.617,150,Tablet,Email
2024-10-25,234,743,164,0.437,291,Desktop,Organic
2024-10-25,167,531,117,0.437,291,Desktop,Paid
2024-10-25,134,425,94,0.437,291,Desktop,Direct
2024-10-25,100,318,70,0.437,291,Desktop,Social
2024-10-25,33,106,23,0.437,291,Desktop,Email
2024-10-25,410,1472,320,0.717,100,Mobile,Organic
2024-10-25,293,1051,229,0.717,100,Mobile,Paid
2024-10-25,234,841,183,0.717,100,Mobile,Direct
2024-10-25,176,630,137,0.717,100,Mobile,Social
2024-10-25,58,210,45,0.717,100,Mobile,Email
2024-10-25,73,200,63,0.608,183,Tablet,Organic
2024-10-25,52,143,45,0.608,183,Tablet,Paid
2024-10-25,41,114,36,0.608,183,Tablet,Direct
2024-10-25,31,85,27,0.608,183,Tablet,Social
2024-10-25,10,28,9,0.608,183,Tablet,Email
2024-10-26,217,893,185,0.576,282,Desktop,Organic
2024-10-26,155,638,132,0.576,282,Desktop,Paid
2024-10-26,124,510,105,0.576,282,Desktop,Direct
2024-10-26,93,382,79,0.576,282,Desktop,Social
2024-10-26,31,127,26,0.576,282,Desktop,Email
2024-10-26,308,780,242,0.594,91,Mobile,Organic
2024-10-26,220,557,173,0.594,91,Mobile,Paid
2024-10-26,176,445,138,0.594,91,Mobile,Direct
2024-10-26,132,334,103,0.594,91,Mobile,Social
2024-10-26,44,111,34,0.594,91,Mobile,Email
2024-10-26,59,176,42,0.562,183,Tablet,Organic
2024-10-26,42,126,30,0.562,183,Tablet,Paid
2024-10-26,34,100,24,0.562,183,Tablet,Direct
2024-10-26,25,75,18,0.562,183,Tablet,Social
2024-10-26,8,25,6,0.562,183,Tablet,Email
2024-10-27,203,695,158,0.428,262,Desktop,Organic
2024-10-27,145,497,113,0.428,262,Desktop,Paid
2024-10-27,116,397,90,0.428,262,Desktop,Direct
2024-10-27,87,298,67,0.428,262,Desktop,Social
2024-10-27,29,99,22,0.428,262,Desktop,Email
2024-10-27,283,1199,205,0.553,91,Mobile,Organic
2024-10-27,202,856,146,0.553,91,Mobile,Paid
2024-10-27,162,685,117,0.553,91,Mobile,Direct
2024-10-27,121,513,87,0.553,91,Mobile,Social
2024-10-27,40,171,29,0.553,91,Mobile,Email
2024-10-27,56,151,44,0.57,237,Tablet,Organic
2024-10-27,40,108,31,0.57,237,Tablet,Paid
2024-10-27,32,86,25,0.57,237,Tablet,Direct
2024-10-27,24,64,18,0.57,237,Tablet,Social
2024-10-27,8,21,6,0.57,237,Tablet,Email
2024-10-28,171,748,129,0.57,250,Desktop,Organic
2024-10-28,122,534,92,0.57,250,Desktop,Paid
2024-10-28,97,427,73,0.57,250,Desktop,Direct
2024-10-28,73,320,55,0.57,250,Desktop,Social
2024-10-28,24,106,18,0.57,250,Desktop,Email
2024-10-28,306,838,233,0.652,161,Mobile,Organic
2024-10-28,219,599,167,0.652,161,Mobile,Paid
2024-10-28,175,479,133,0.652,161,Mobile,Direct
2024-10-28,131,359,100,0.652,161,Mobile,Social
2024-10-28,43,119,33,0.652,161,Mobile,Email
2024-10-28,50,181,38,0.473,203,Tablet,Organic
2024-10-28,36,129,27,0.473,203,Tablet,Paid
2024-10-28,28,103,21,0.473,203,Tablet,Direct
2024-10-28,21,77,16,0.473,203,Tablet,Social
2024-10-28,7,25,5,0.473,203,Tablet,Email
2024-10-29,185,648,152,0.52,235,Desktop,Organic
2024-10-29,132,463,109,0.52,235,Desktop,Paid
2024-10-29,106,370,87,0.52,235,Desktop,Direct
2024-10-29,79,277,65,0.52,235,Desktop,Social
2024-10-29,26,92,21,0.52,235,Desktop,Email
2024-10-29,279,908,236,0.595,154,Mobile,Organic
2024-10-29,199,649,169,0.595,154,Mobile,Paid
2024-10-29,159,519,135,0.595,154,Mobile,Direct
2024-10-29,119,389,101,0.595,154,Mobile,Social
2024-10-29,39,129,33,0.595,154,Mobile,Email
2024-10-29,51,226,45,0.548,125,Tablet,Organic
2024-10-29,36,161,32,0.548,125,Tablet,Paid
2024-10-29,29,129,25,0.548,125,Tablet,Direct
2024-10-29,21,96,19,0.548,125,Tablet,Social
2024-10-29,7,32,6,0.548,125,Tablet,Email
2024-10-30,168,644,118,0.482,271,Desktop,Organic
2024-10-30,120,460,84,0.482,271,Desktop,Paid
2024-10-30,96,368,67,0.482,271,Desktop,Direct
2024-10-30,72,276,50,0.482,271,Desktop,Social
2024-10-30,24,92,16,0.482,271,Desktop,Email
2024-10-30,299,1331,264,0.603,151,Mobile,Organic
2024-10-30,213,951,189,0.603,151,Mobile,Paid
2024-10-30,171,761,151,0.603,151,Mobile,Direct
2024-10-30,128,570,113,0.603,151,Mobile,Social
2024-10-30,42,190,37,0.603,151,Mobile,Email
2024-10-30,50,128,39,0.554,222,Tablet,Organic
2024-10-30,36,91,28,0.554,222,Tablet,Paid
2024-10-30,28,73,22,0.554,222,Tablet,Direct
2024-10-30,21,54,16,0.554,222,Tablet,Social
2024-10-30,7,18,5,0.554,222,Tablet,Email
2024-10-31,152,498,127,0.417,255,Desktop,Organic
2024-10-31,109,356,91,0.417,255,Desktop,Paid
2024-10-31,87,285,73,0.417,255,Desktop,Direct
2024-10-31,65,213,54,0.417,255,Desktop,Social
2024-10-31,21,71,18,0.417,255,Desktop,Email
2024-10-31,235,1029,203,0.675,142,Mobile,Organic
2024-10-31,168,735,145,0.675,142,Mobile,Paid
2024-10-31,134,588,116,0.675,142,Mobile,Direct
2024-10-31,101,441,87,0.675,142,Mobile,Social
2024-10-31,33,147,29,0.675,142,Mobile,Email
2024-10-31,43,108,35,0.487,148,Tablet,Organic
2024-10-31,30,77,25,0.487,148,Tablet,Paid
2024-10-31,24,61,20,0.487,148,Tablet,Direct
2024-10-31,18,46,15,0.487,148,Tablet,Social
2024-10-31,6,15,5,0.487,148,Tablet,Email
2024-11-01,379,1110,284,0.409,206,Desktop,Organic
2024-11-01,270,793,203,0.409,206,Desktop,Paid
2024-11-01,216,634,162,0.409,206,Desktop,Direct
2024-11-01,162,475,121,0.409,206,Desktop,Social
2024-11-01,54,158,40,0.409,206,Desktop,Email
2024-11-01,521,2340,384,0.565,121,Mobile,Organic
2024-11-01,372,1671,274,0.565,121,Mobile,Paid
2024-11-01,297,1337,219,0.565,121,Mobile,Direct
2024-11-01,223,1002,164,0.565,121,Mobile,Social
2024-11-01,74,334,54,0.565,121,Mobile,Email
2024-11-01,107,421,92,0.6,137,Tablet,Organic
2024-11-01,76,300,65,0.6,137,Tablet,Paid
2024-11-01,61,240,52,0.6,137,Tablet,Direct
2024-11-01,45,180,39,0.6,137,Tablet,Social
2024-11-01,15,60,13,0.6,137,Tablet,Email
2024-11-02,292,999,258,0.434,233,Desktop,Organic
2024-11-02,208,714,184,0.434,233,Desktop,Paid
2024-11-02,167,571,147,0.434,233,Desktop,Direct
2024-11-02,125,428,110,0.434,233,Desktop,Social
2024-11-02,41,142,36,0.434,233,Desktop,Email
2024-11-02,397,1421,348,0.7,155,Mobile,Organic
2024-11-02,283,1015,248,0.7,155,Mobile,Paid
2024-11-02,227,812,199,0.7,155,Mobile,Direct
2024-11-02,170,609,149,0.7,155,Mobile,Social
2024-11-02,56,203,49,0.7,155,Mobile,Email
2024-11-02,72,222,64,0.636,215,Tablet,Organic
2024-11-02,52,159,46,0.636,215,Tablet,Paid
2024-11-02,41,127,37,0.636,215,Tablet,Direct
2024-11-02,31,95,27,0.636,215,Tablet,Social
2024-11-02,10,31,9,0.636,215,Tablet,Email
2024-11-03,338,1514,240,0.42,227,Desktop,Organic
2024-11-03,241,1081,172,0.42,227,Desktop,Paid
2024-11-03,193,865,137,0.42,227,Desktop,Direct
2024-11-03,144,649,103,0.42,227,Desktop,Social
2024-11-03,48,216,34,0.42,227,Desktop,Email
2024-11-03,494,1823,386,0.596,147,Mobile,Organic
2024-11-03,353,1302,276,0.596,147,Mobile,Paid
2024-11-03,282,1042,220,0.596,147,Mobile,Direct
2024-11-03,212,781,165,0.596,147,Mobile,Social
2024-11-03,70,260,55,0.596,147,Mobile,Email
2024-11-03,80,288,66,0.628,152,Tablet,Organic
2024-11-03,57,206,47,0.628,152,Tablet,Paid
2024-11-03,46,165,38,0.628,152,Tablet,Direct
2024-11-03,34,123,28,0.628,152,Tablet,Social
2024-11-03,11,41,9,0.628,152,Tablet,Email
2024-11-04,215,826,171,0.547,286,Desktop,Organic
2024-11-04,154,590,122,0.547,286,Desktop,Paid
2024-11-04,123,472,97,0.547,286,Desktop,Direct
2024-11-04,92,354,73,0.547,286,Desktop,Social
2024-11-04,30,118,24,0.547,286,Desktop,Email
2024-11-04,346,1491,242,0.656,94,Mobile,Organic
2024-11-04,247,1065,173,0.656,94,Mobile,Paid
2024-11-04,198,852,138,0.656,94,Mobile,Direct
2024-11-04,148,639,104,0.656,94,Mobile,Social
2024-11-04,49,213,34,0.656,94,Mobile,Email
2024-11-04,66,291,58,0.552,194,Tablet,Organic
2024-11-04,47,208,41,0.552,194,Tablet,Paid
2024-11-04,38,166,33,0.552,194,Tablet,Direct
2024-11-04,28,124,25,0.552,194,Tablet,Social
2024-11-04,9,41,8,0.552,194,Tablet,Email
2024-11-05,294,1292,253,0.437,243,Desktop,Organic
2024-11-05,210,923,180,0.437,243,Desktop,Paid
2024-11-05,168,738,144,0.437,243,Desktop,Direct
2024-11-05,126,553,108,0.437,243,Desktop,Social
2024-11-05,42,184,36,0.437,243,Desktop,Email
2024-11-05,451,1187,334,0.688,93,Mobile,Organic
2024-11-05,322,848,238,0.688,93,Mobile,Paid
2024-11-05,258,678,191,0.688,93,Mobile,Direct
2024-11-05,193,509,143,0.688,93,Mobile,Social
2024-11-05,64,169,47,0.688,93,Mobile,Email
2024-11-05,95,343,70,0.612,220,Tablet,Organic
2024-11-05,68,245,50,0.612,220,Tablet,Paid
2024-11-05,54,196,40,0.612,220,Tablet,Direct
2024-11-05,40,147,30,0.612,220,Tablet,Social
2024-11-05,13,49,10,0.612,220,Tablet,Email
2024-11-06,243,859,179,0.582,271,Desktop,Organic
2024-11-06,173,613,128,0.582,271,Desktop,Paid
2024-11-06,139,491,102,0.582,271,Desktop,Direct
2024-11-06,104,368,76,0.582,271,Desktop,Social
2024-11-06,34,122,25,0.582,271,Desktop,Email
2024-11-06,374,1087,318,0.551,120,Mobile,Organic
2024-11-06,267,777,227,0.551,120,Mobile,Paid
2024-11-06,214,621,181,0.551,120,Mobile,Direct
2024-11-06,160,466,136,0.551,120,Mobile,Social
2024-11-06,53,155,45,0.551,120,Mobile,Email
2024-11-06,68,172,60,0.555,208,Tablet,Organic
2024-11-06,49,123,43,0.555,208,Tablet,Paid
2024-11-06,39,98,34,0.555,208,Tablet,Direct
2024-11-06,29,73,25,0.555,208,Tablet,Social
2024-11-06,9,24,8,0.555,208,Tablet,Email
2024-11-07,196,602,153,0.516,267,Desktop,Organic
2024-11-07,140,430,109,0.516,267,Desktop,Paid
2024-11-07,112,344,87,0.516,267,Desktop,Direct
2024-11-07,84,258,65,0.516,267,Desktop,Social
2024-11-07,28,86,21,0.516,267,Desktop,Email
2024-11-07,316,1226,246,0.712,108,Mobile,Organic
2024-11-07,225,876,176,0.712,108,Mobile,Paid
2024-11-07,180,700,141,0.712,108,Mobile,Direct
2024-11-07,135,525,105,0.712,108,Mobile,Social
2024-11-07,45,175,35,0.712,108,Mobile,Email
2024-11-07,57,228,47,0.628,139,Tablet,Organic
2024-11-07,41,163,34,0.628,139,Tablet,Paid
2024-11-07,33,130,27,0.628,139,Tablet,Direct
2024-11-07,24,97,20,0.628,139,Tablet,Social
2024-11-07,8,32,6,0.628,139,Tablet,Email
2024-11-08,372,1345,287,0.58,259,Desktop,Organic
2024-11-08,265,961,205,0.58,259,Desktop,Paid
2024-11-08,212,768,164,0.58,259,Desktop,Direct
2024-11-08,159,576,123,0.58,259,Desktop,Social
2024-11-08,53,192,41,0.58,259,Desktop,Email
2024-11-08,541,2100,437,0.557,105,Mobile,Organic
2024-11-08,387,1500,312,0.557,105,Mobile,Paid
2024-11-08,309,1200,249,0.557,105,Mobile,Direct
2024-11-08,232,900,187,0.557,105,Mobile,Social
2024-11-08,77,300,62,0.557,105,Mobile,Email
2024-11-08,98,342,77,0.58,149,Tablet,Organic
2024-11-08,70,244,55,0.58,149,Tablet,Paid
2024-11-08,56,195,44,0.58,149,Tablet,Direct
2024-11-08,42,146,33,0.58,149,Tablet,Social
2024-11-08,14,48,11,0.58,149,Tablet,Email
2024-11-09,377,1337,294,0.431,239,Desktop,Organic
2024-11-09,269,955,210,0.431,239,Desktop,Paid
2024-11-09,215,764,168,0.431,239,Desktop,Direct
2024-11-09,161,573,126,0.431,239,Desktop,Social
2024-11-09,53,191,42,0.431,239,Desktop,Email
2024-11-09,608,1537,445,0.733,151,Mobile,Organic
2024-11-09,434,1098,318,0.733,151,Mobile,Paid
2024-11-09,347,878,254,0.733,151,Mobile,Direct
2024-11-09,260,659,190,0.733,151,Mobile,Social
2024-11-09,86,219,63,0.733,151,Mobile,Email
2024-11-09,108,287,83,0.456,190,Tablet,Organic
2024-11-09,77,205,59,0.456,190,Tablet,Paid
2024-11-09,62,164,47,0.456,190,Tablet,Direct
2024-11-09,46,123,35,0.456,190,Tablet,Social
2024-11-09,15,41,11,0.456,190,Tablet,Email
2024-11-10,318,1122,238,0.522,206,Desktop,Organic
2024-11-10,227,802,170,0.522,206,Desktop,Paid
2024-11-10,182,641,136,0.522,206,Desktop,Direct
2024-11-10,136,481,102,0.522,206,Desktop,Social
2024-11-10,45,160,34,0.522,206,Desktop,Email
2024-11-10,552,1744,456,0.595,158,Mobile,Organic
2024-11-10,394,1245,326,0.595,158,Mobile,Paid
2024-11-10,315,996,260,0.595,158,Mobile,Direct
2024-11-10,236,747,195,0.595,158,Mobile,Social
2024-11-10,78,249,65,0.595,158,Mobile,Email
2024-11-10,88,320,64,0.642,142,Tablet,Organic
2024-11-10,63,229,46,0.642,142,Tablet,Paid
2024-11-10,50,183,37,0.642,142,Tablet,Direct
2024-11-10,38,137,27,0.642,142,Tablet,Social
2024-11-10,12,45,9,0.642,142,Tablet,Email
2024-11-11,281,942,216,0.519,209,Desktop,Organic
2024-11-11,201,673,154,0.519,209,Desktop,Paid
2024-11-11,160,538,123,0.519,209,Desktop,Direct
2024-11-11,120,404,92,0.519,209,Desktop,Social
2024-11-11,40,134,30,0.519,209,Desktop,Email
2024-11-11,507,1867,429,0.599,176,Mobile,Organic
2024-11-11,362,1334,306,0.599,176,Mobile,Paid
2024-11-11,290,1067,245,0.599,176,Mobile,Direct
2024-11-11,217,800,183,0.599,176,Mobile,Social
2024-11-11,72,266,61,0.599,176,Mobile,Email
2024-11-11,81,275,67,0.613,169,Tablet,Organic
2024-11-11,58,196,48,0.613,169,Tablet,Paid
2024-11-11,46,157,38,0.613,169,Tablet,Direct
2024-11-11,34,117,28,0.613,169,Tablet,Social
2024-11-11,11,39,9,0.613,169,Tablet,Email
2024-11-12,248,1061,214,0.556,199,Desktop,Organic
2024-11-12,177,758,153,0.556,199,Desktop,Paid
2024-11-12,141,606,122,0.556,199,Desktop,Direct
2024-11-12,106,454,92,0.556,199,Desktop,Social
2024-11-12,35,151,30,0.556,199,Desktop,Email
2024-11-12,434,1795,337,0.661,95,Mobile,Organic
2024-11-12,310,1282,241,0.661,95,Mobile,Paid
2024-11-12,248,1026,193,0.661,95,Mobile,Direct
2024-11-12,186,769,144,0.661,95,Mobile,Social
2024-11-12,62,256,48,0.661,95,Mobile,Email
2024-11-12,72,237,51,0.467,204,Tablet,Organic
2024-11-12,52,170,36,0.467,204,Tablet,Paid
2024-11-12,41,136,29,0.467,204,Tablet,Direct
2024-11-12,31,102,22,0.467,204,Tablet,Social
2024-11-12,10,34,7,0.467,204,Tablet,Email
2024-11-13,215,538,163,0.421,298,Desktop,Organic
2024-11-13,153,384,116,0.421,298,Desktop,Paid
2024-11-13,123,307,93,0.421,298,Desktop,Direct
2024-11-13,92,230,69,0.421,298,Desktop,Social
2024-11-13,30,76,23,0.421,298,Desktop,Email
2024-11-13,337,867,273,0.701,101,Mobile,Organic
2024-11-13,240,619,195,0.701,101,Mobile,Paid
2024-11-13,192,495,156,0.701,101,Mobile,Direct
2024-11-13,144,371,117,0.701,101,Mobile,Social
2024-11-13,48,123,39,0.701,101,Mobile,Email
2024-11-13,57,178,43,0.487,217,Tablet,Organic
2024-11-13,41,127,31,0.487,217,Tablet,Paid
2024-11-13,32,102,25,0.487,217,Tablet,Direct
2024-11-13,24,76,18,0.487,217,Tablet,Social
2024-11-13,8,25,6,0.487,217,Tablet,Email
2024-11-14,311,821,275,0.561,195,Desktop,Organic
2024-11-14,222,586,196,0.561,195,Desktop,Paid
2024-11-14,177,469,157,0.561,195,Desktop,Direct
2024-11-14,133,352,118,0.561,195,Desktop,Social
2024-11-14,44,117,39,0.561,195,Desktop,Email
2024-11-14,491,2182,346,0.633,158,Mobile,Organic
2024-11-14,351,1558,247,0.633,158,Mobile,Paid
2024-11-14,281,1247,198,0.633,158,Mobile,Direct
2024-11-14,210,935,148,0.633,158,Mobile,Social
2024-11-14,70,311,49,0.633,158,Mobile,Email
2024-11-14,92,349,70,0.463,148,Tablet,Organic
2024-11-14,65,249,50,0.463,148,Tablet,Paid
2024-11-14,52,199,40,0.463,148,Tablet,Direct
2024-11-14,39,149,30,0.463,148,Tablet,Social
2024-11-14,13,49,10,0.463,148,Tablet,Email
2024-11-15,360,1159,285,0.415,229,Desktop,Organic
2024-11-15,257,828,204,0.415,229,Desktop,Paid
2024-11-15,205,662,163,0.415,229,Desktop,Direct
2024-11-15,154,496,122,0.415,229,Desktop,Social
2024-11-15,51,165,40,0.415,229,Desktop,Email
2024-11-15,628,2381,560,0.633,173,Mobile,Organic
2024-11-15,449,1701,400,0.633,173,Mobile,Paid
2024-11-15,359,1360,320,0.633,173,Mobile,Direct
2024-11-15,269,1020,240,0.633,173,Mobile,Social
2024-11-15,89,340,80,0.633,173,Mobile,Email
2024-11-15,107,320,90,0.617,169,Tablet,Organic
2024-11-15,76,228,64,0.617,169,Tablet,Paid
2024-11-15,61,183,51,0.617,169,Tablet,Direct
2024-11-15,45,137,38,0.617,169,Tablet,Social
2024-11-15,15,45,12,0.617,169,Tablet,Email
2024-11-16,327,962,260,0.496,239,Desktop,Organic
2024-11-16,233,687,186,0.496,239,Desktop,Paid
2024-11-16,187,550,148,0.496,239,Desktop,Direct
2024-11-16,140,412,111,0.496,239,Desktop,Social
2024-11-16,46,137,37,0.496,239,Desktop,Email
2024-11-16,541,1962,453,0.605,120,Mobile,Organic
2024-11-16,386,1402,323,0.605,120,Mobile,Paid
2024-11-16,309,1121,259,0.605,120,Mobile,Direct
2024-11-16,232,841,194,0.605,120,Mobile,Social
2024-11-16,77,280,64,0.605,120,Mobile,Email
2024-11-16,92,245,82,0.636,181,Tablet,Organic
2024-11-16,66,175,59,0.636,181,Tablet,Paid
2024-11-16,53,140,47,0.636,181,Tablet,Direct
2024-11-16,39,105,35,0.636,181,Tablet,Social
2024-11-16,13,35,11,0.636,181,Tablet,Email
2024-11-17,348,1482,306,0.438,254,Desktop,Organic
2024-11-17,249,1058,219,0.438,254,Desktop,Paid
2024-11-17,199,847,175,0.438,254,Desktop,Direct
2024-11-17,149,635,131,0.438,254,Desktop,Social
2024-11-17,49,211,43,0.438,254,Desktop,Email
2024-11-17,625,1609,453,0.603,90,Mobile,Organic
2024-11-17,446,1149,324,0.603,90,Mobile,Paid
2024-11-17,357,919,259,0.603,90,Mobile,Direct
2024-11-17,267,689,194,0.603,90,Mobile,Social
2024-11-17,89,229,64,0.603,90,Mobile,Email
2024-11-17,100,421,80,0.462,134,Tablet,Organic
2024-11-17,71,300,57,0.462,134,Tablet,Paid
2024-11-17,57,240,45,0.462,134,Tablet,Direct
2024-11-17,43,180,34,0.462,134,Tablet,Social
2024-11-17,14,60,11,0.462,134,Tablet,Email
2024-11-18,270,1103,220,0.509,188,Desktop,Organic
2024-11-18,193,788,157,0.509,188,Desktop,Paid
2024-11-18,154,630,126,0.509,188,Desktop,Direct
2024-11-18,115,472,94,0.509,188,Desktop,Social
2024-11-18,38,157,31,0.509,188,Desktop,Email
2024-11-18,406,1104,284,0.597,154,Mobile,Organic
2024-11-18,290,789,203,0.597,154,Mobile,Paid
2024-11-18,232,631,162,0.597,154,Mobile,Direct
2024-11-18,174,473,122,0.597,154,Mobile,Social
2024-11-18,58,157,40,0.597,154,Mobile,Email
2024-11-18,71,200,53,0.495,215,Tablet,Organic
2024-11-18,50,143,38,0.495,215,Tablet,Paid
2024-11-18,40,114,30,0.495,215,Tablet,Direct
2024-11-18,30,85,22,0.495,215,Tablet,Social
2024-11-18,10,28,7,0.495,215,Tablet,Email
2024-11-19,297,869,222,0.525,232,Desktop,Organic
2024-11-19,212,621,159,0.525,232,Desktop,Paid
2024-11-19,169,497,127,0.525,232,Desktop,Direct
2024-11-19,127,372,95,0.525,232,Desktop,Social
2024-11-19,42,124,31,0.525,232,Desktop,Email
2024-11-19,555,1999,389,0.696,118,Mobile,Organic
2024-11-19,397,1428,278,0.696,118,Mobile,Paid
2024-11-19,317,1142,222,0.696,118,Mobile,Direct
2024-11-19,238,856,167,0.696,118,Mobile,Social
2024-11-19,79,285,55,0.696,118,Mobile,Email
2024-11-19,100,254,78,0.621,193,Tablet,Organic
2024-11-19,71,181,56,0.621,193,Tablet,Paid
2024-11-19,57,145,44,0.621,193,Tablet,Direct
2024-11-19,43,108,33,0.621,193,Tablet,Social
2024-11-19,14,36,11,0.621,193,Tablet,Email
2024-11-20,286,999,241,0.5,254,Desktop,Organic
2024-11-20,204,714,172,0.5,254,Desktop,Paid
2024-11-20,163,571,138,0.5,254,Desktop,Direct
2024-11-20,122,428,103,0.5,254,Desktop,Social
2024-11-20,40,142,34,0.5,254,Desktop,Email
2024-11-20,470,1251,341,0.611,104,Mobile,Organic
2024-11-20,336,893,243,0.611,104,Mobile,Paid
2024-11-20,268,715,195,0.611,104,Mobile,Direct
2024-11-20,201,536,146,0.611,104,Mobile,Social
2024-11-20,67,178,48,0.611,104,Mobile,Email
2024-11-20,90,291,68,0.522,125,Tablet,Organic
2024-11-20,64,208,48,0.522,125,Tablet,Paid
2024-11-20,51,166,39,0.522,125,Tablet,Direct
2024-11-20,38,125,29,0.522,125,Tablet,Social
2024-11-20,12,41,9,0.522,125,Tablet,Email
2024-11-21,282,913,224,0.504,205,Desktop,Organic
2024-11-21,202,652,160,0.504,205,Desktop,Paid
2024-11-21,161,521,128,0.504,205,Desktop,Direct
2024-11-21,121,391,96,0.504,205,Desktop,Social
2024-11-21,40,130,32,0.504,205,Desktop,Email
2024-11-21,417,1104,293,0.731,134,Mobile,Organic
2024-11-21,298,788,209,0.731,134,Mobile,Paid
2024-11-21,238,631,167,0.731,134,Mobile,Direct
2024-11-21,179,473,125,0.731,134,Mobile,Social
2024-11-21,59,157,41,0.731,134,Mobile,Email
2024-11-21,85,214,65,0.462,226,Tablet,Organic
2024-11-21,61,153,47,0.462,226,Tablet,Paid
2024-11-21,49,122,37,0.462,226,Tablet,Direct
2024-11-21,36,92,28,0.462,226,Tablet,Social
2024-11-21,12,30,9,0.462,226,Tablet,Email
2024-11-22,396,1486,352,0.457,186,Desktop,Organic
2024-11-22,283,1061,252,0.457,186,Desktop,Paid
2024-11-22,226,849,201,0.457,186,Desktop,Direct
2024-11-22,169,636,151,0.457,186,Desktop,Social
2024-11-22,56,212,50,0.457,186,Desktop,Email
2024-11-22,607,2466,516,0.736,164,Mobile,Organic
2024-11-22,434,1762,368,0.736,164,Mobile,Paid
2024-11-22,347,1409,295,0.736,164,Mobile,Direct
2024-11-22,260,1057,221,0.736,164,Mobile,Social
2024-11-22,86,352,73,0.736,164,Mobile,Email
2024-11-22,110,491,92,0.463,161,Tablet,Organic
2024-11-22,79,351,65,0.463,161,Tablet,Paid
